console,company,game,metascore,fecha,ano,mes
PC,PC,What Remains of Edith Finch,89,2017-04-25,2017,4
PC,PC,Paradigm,85,2017-04-05,2017,4
PC,PC,Planescape: Torment - Enhanced Edition,85,2017-04-11,2017,4
PC,PC,The Sexy Brutale,83,2017-04-11,2017,4
PC,PC,Stellaris: Utopia,82,2017-04-06,2017,4
PC,PC,Little Nightmares,81,2017-04-28,2017,4
PC,PC,Flinthook,80,2017-04-18,2017,4
PC,PC,Wilson's Heart,79,2017-04-25,2017,4
PC,PC,Hearthstone: Journey to Un'Goro,79,2017-04-06,2017,4
PC,PC,The Disney Afternoon Collection,78,2017-04-18,2017,4
PC,PC,Marvel's Guardians of the Galaxy: The Telltale Series,78,2017-04-18,2017,4
PC,PC,Cosmic Star Heroine,77,2017-04-11,2017,4
PC,PC,"Warhammer 40,000: Dawn of War III",77,2017-04-27,2017,4
PC,PC,Full Throttle Remastered,77,2017-04-18,2017,4
PC,PC,Outlast 2,76,2017-04-25,2017,4
PC,PC,Bulletstorm: Full Clip Edition,76,2017-04-07,2017,4
PC,PC,Rick and Morty: Virtual Rick-ality,75,2017-04-20,2017,4
PC,PC,Expeditions: Viking,74,2017-04-27,2017,4
PC,PC,Yooka-Laylee,73,2017-04-05,2017,4
PC,PC,The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water,71,2017-04-25,2017,4
PC,PC,Pinstripe,71,2017-04-25,2017,4
PC,PC,Immortal Redneck,70,2017-04-25,2017,4
PC,PC,Blackwood Crossing,70,2017-04-04,2017,4
PC,PC,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,70,2017-04-18,2017,4
PC,PC,Mr. Shifty,70,2017-04-13,2017,4
PC,PC,The Signal From Tolva,69,2017-04-10,2017,4
PC,PC,Shiness: The Lightning Kingdom,68,2017-04-18,2017,4
PC,PC,Scanner Sombre,67,2017-04-26,2017,4
PC,PC,The Franz Kafka Videogame,65,2017-04-06,2017,4
PC,PC,Sniper: Ghost Warrior 3,59,2017-04-25,2017,4
PC,PC,Syberia 3,51,2017-04-20,2017,4
3DS,Nintendo,BYE-BYE BOXBOY!,83,2017-04-12,2017,4
PS4,Sony,Persona 5,93,2017-04-04,2017,4
PS4,Sony,What Remains of Edith Finch,88,2017-04-25,2017,4
PS4,Sony,Statik,84,2017-04-24,2017,4
PS4,Sony,Puyo Puyo Tetris,83,2017-04-25,2017,4
PS4,Sony,Wonder Boy: The Dragon's Trap,79,2017-04-18,2017,4
PS4,Sony,Little Nightmares,78,2017-04-28,2017,4
PS4,Sony,LEGO City Undercover,77,2017-04-04,2017,4
PS4,Sony,The Sexy Brutale,77,2017-04-11,2017,4
PS4,Sony,Aaero,77,2017-04-11,2017,4
PS4,Sony,The Disney Afternoon Collection,76,2017-04-18,2017,4
PS4,Sony,Dragon Quest Heroes II,76,2017-04-25,2017,4
PS4,Sony,Cosmic Star Heroine,76,2017-04-11,2017,4
PS4,Sony,Flinthook,76,2017-04-14,2017,4
PS4,Sony,Full Throttle Remastered,76,2017-04-18,2017,4
PS4,Sony,Bulletstorm: Full Clip Edition,75,2017-04-07,2017,4
PS4,Sony,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,72,2017-04-18,2017,4
PS4,Sony,Blackwood Crossing,71,2017-04-04,2017,4
PS4,Sony,Starblood Arena,68,2017-04-11,2017,4
PS4,Sony,Yooka-Laylee,68,2017-04-11,2017,4
PS4,Sony,Outlast 2,68,2017-04-24,2017,4
PS4,Sony,Shiness: The Lightning Kingdom,67,2017-04-18,2017,4
PS4,Sony,The Silver Case,64,2017-04-18,2017,4
PS4,Sony,Symphony of the Machine,64,2017-04-25,2017,4
PS4,Sony,The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water,62,2017-04-25,2017,4
PS4,Sony,PaRappa the Rapper Remastered,61,2017-04-04,2017,4
PS4,Sony,De-formers,60,2017-04-21,2017,4
PS4,Sony,Late Shift,59,2017-04-18,2017,4
PS4,Sony,Drawn to Death,56,2017-04-04,2017,4
PS4,Sony,Sniper: Ghost Warrior 3,56,2017-04-25,2017,4
PS4,Sony,Syberia 3,48,2017-04-25,2017,4
VITA,Sony,A Rose in the Twilight,75,2017-04-11,2017,4
XONE,Microsoft,Enter The Gungeon,84,2017-04-05,2017,4
XONE,Microsoft,Little Nightmares,83,2017-04-28,2017,4
XONE,Microsoft,The Sexy Brutale,82,2017-04-11,2017,4
XONE,Microsoft,Bulletstorm: Full Clip Edition,82,2017-04-07,2017,4
XONE,Microsoft,Cities: Skylines - Xbox One Edition,81,2017-04-21,2017,4
XONE,Microsoft,Wonder Boy: The Dragon's Trap,80,2017-04-18,2017,4
XONE,Microsoft,Aaero,80,2017-04-11,2017,4
XONE,Microsoft,Blackwood Crossing,78,2017-04-05,2017,4
XONE,Microsoft,LEGO City Undercover,77,2017-04-04,2017,4
XONE,Microsoft,Outlast 2,77,2017-04-25,2017,4
XONE,Microsoft,The Disney Afternoon Collection,76,2017-04-18,2017,4
XONE,Microsoft,Crawl,76,2017-04-11,2017,4
XONE,Microsoft,Late Shift,75,2017-04-18,2017,4
XONE,Microsoft,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,74,2017-04-18,2017,4
XONE,Microsoft,Yooka-Laylee,73,2017-04-11,2017,4
XONE,Microsoft,Voodoo Vince Remastered,70,2017-04-18,2017,4
XONE,Microsoft,Shiness: The Lightning Kingdom,67,2017-04-18,2017,4
XONE,Microsoft,Lost Grimoires: Stolen Kingdom,63,2017-04-28,2017,4
XONE,Microsoft,Sniper: Ghost Warrior 3,57,2017-04-25,2017,4
Switch,Nintendo,Mario Kart 8 Deluxe,92,2017-04-28,2017,4
Switch,Nintendo,Puyo Puyo Tetris,81,2017-04-25,2017,4
Switch,Nintendo,Wonder Boy: The Dragon's Trap,79,2017-04-18,2017,4
Switch,Nintendo,LEGO City Undercover,78,2017-04-04,2017,4
Switch,Nintendo,Graceful Explosion Machine,77,2017-04-06,2017,4
Switch,Nintendo,Kamiko,74,2017-04-27,2017,4
Switch,Nintendo,Mr. Shifty,66,2017-04-13,2017,4
Switch,Nintendo,Vroom in the Night Sky,17,2017-04-05,2017,4
PC,PC,Frostpunk,84,2018-04-24,2018,4
PC,PC,The Forest,83,2018-04-30,2018,4
PC,PC,The Elder Scrolls V: Skyrim VR,81,2018-04-02,2018,4
PC,PC,For the King,79,2018-04-19,2018,4
PC,PC,Minit,79,2018-04-03,2018,4
PC,PC,BattleTech,78,2018-04-24,2018,4
PC,PC,Tower of Time,77,2018-04-12,2018,4
PC,PC,Solo,77,2018-04-26,2018,4
PC,PC,The Swords of Ditto,74,2018-04-24,2018,4
PC,PC,Dead In Vinland,74,2018-04-12,2018,4
PC,PC,Monster Prom,73,2018-04-27,2018,4
PC,PC,39 Days to Mars,71,2018-04-25,2018,4
PC,PC,Masters of Anima,71,2018-04-10,2018,4
PC,PC,Light Fall,69,2018-04-26,2018,4
PC,PC,The Thin Silence,67,2018-04-27,2018,4
PC,PC,Inked,67,2018-04-26,2018,4
PC,PC,Murderous Pursuits,63,2018-04-20,2018,4
PC,PC,Bullet Witch,51,2018-04-25,2018,4
PC,PC,Extinction,51,2018-04-10,2018,4
PS4,Sony,God of War,94,2018-04-20,2018,4
PS4,Sony,Owlboy,89,2018-04-10,2018,4
PS4,Sony,Yakuza 6: The Song of Life,83,2018-04-17,2018,4
PS4,Sony,Minit,81,2018-04-03,2018,4
PS4,Sony,Masters of Anima,74,2018-04-10,2018,4
PS4,Sony,The Swords of Ditto,74,2018-04-24,2018,4
PS4,Sony,Call of Duty: WWII - The War Machine,73,2018-04-10,2018,4
PS4,Sony,The Adventure Pals,72,2018-04-03,2018,4
PS4,Sony,Rogue Aces,72,2018-04-12,2018,4
PS4,Sony,Regalia: Of Men and Monarchs - Royal Edition,70,2018-04-10,2018,4
PS4,Sony,Rick and Morty: Virtual Rick-ality,70,2018-04-10,2018,4
PS4,Sony,Super Daryl Deluxe,67,2018-04-10,2018,4
PS4,Sony,Impact Winter,66,2018-04-05,2018,4
PS4,Sony,Island Time VR,61,2018-04-03,2018,4
PS4,Sony,Gal*Gun 2,56,2018-04-24,2018,4
PS4,Sony,Time Carnage,54,2018-04-10,2018,4
PS4,Sony,Crisis on the Planet of the Apes VR,49,2018-04-03,2018,4
PS4,Sony,Extinction,47,2018-04-10,2018,4
XONE,Microsoft,Hellblade: Senua's Sacrifice,88,2018-04-11,2018,4
XONE,Microsoft,Owlboy,83,2018-04-10,2018,4
XONE,Microsoft,Ys Origin,81,2018-04-11,2018,4
XONE,Microsoft,The Adventure Pals,80,2018-04-03,2018,4
XONE,Microsoft,Regalia: Of Men and Monarchs - Royal Edition,77,2018-04-13,2018,4
XONE,Microsoft,Minit,74,2018-04-03,2018,4
XONE,Microsoft,Masters of Anima,74,2018-04-10,2018,4
XONE,Microsoft,The Invisible Hours,71,2018-04-24,2018,4
XONE,Microsoft,Impact Winter,71,2018-04-05,2018,4
XONE,Microsoft,Robocraft Infinity,55,2018-04-11,2018,4
XONE,Microsoft,Extinction,52,2018-04-10,2018,4
Switch,Nintendo,Pinball FX3: Bethesda Pinball,80,2018-04-04,2018,4
Switch,Nintendo,South Park: The Fractured But Whole,80,2018-04-24,2018,4
Switch,Nintendo,Rogue Aces,80,2018-04-12,2018,4
Switch,Nintendo,Skies of Fury DX,79,2018-04-12,2018,4
Switch,Nintendo,Nintendo Labo: Toycon 01 Variety Kit,77,2018-04-20,2018,4
Switch,Nintendo,The Adventure Pals,77,2018-04-03,2018,4
Switch,Nintendo,Football Manager Touch 2018,77,2018-04-13,2018,4
Switch,Nintendo,Masters of Anima,76,2018-04-10,2018,4
Switch,Nintendo,Bombslinger,76,2018-04-11,2018,4
Switch,Nintendo,Jotun: Valhalla Edition,74,2018-04-27,2018,4
Switch,Nintendo,Regalia: Of Men and Monarchs - Royal Edition,74,2018-04-12,2018,4
Switch,Nintendo,Late Shift,73,2018-04-26,2018,4
Switch,Nintendo,Burly Men At Sea,72,2018-04-12,2018,4
Switch,Nintendo,Super Daryl Deluxe,72,2018-04-10,2018,4
Switch,Nintendo,Light Fall,72,2018-04-26,2018,4
Switch,Nintendo,A Robot Named Fight!,71,2018-04-26,2018,4
Switch,Nintendo,Naruto Shippuden: Ultimate Ninja Storm Trilogy,70,2018-04-26,2018,4
Switch,Nintendo,Manticore: Galaxy on Fire,69,2018-04-19,2018,4
Switch,Nintendo,Nintendo Labo: Toycon 02 Robot Kit,68,2018-04-20,2018,4
Switch,Nintendo,Saturday Morning RPG,68,2018-04-26,2018,4
Switch,Nintendo,Urban Trial Playground,67,2018-04-05,2018,4
Switch,Nintendo,Infernium,67,2018-04-05,2018,4
Switch,Nintendo,Penny-Punching Princess,63,2018-04-03,2018,4
Switch,Nintendo,The Way Remastered,63,2018-04-20,2018,4
Switch,Nintendo,BAFL: Brakes Are For Losers,63,2018-04-19,2018,4
Switch,Nintendo,Gal*Gun 2,62,2018-04-24,2018,4
Switch,Nintendo,The Bunker,60,2018-04-09,2018,4
Switch,Nintendo,Shelter Generations,60,2018-04-12,2018,4
Switch,Nintendo,Cast of the Seven Godsends,54,2018-04-18,2018,4
PC,PC,Ground Control,86,2000-05-31,2000,5
PC,PC,MDK2,83,2000-05-31,2000,5
PC,PC,SimCity 3000 Unlimited,77,2000-05-16,2000,5
N64,Nintendo,Perfect Dark,97,2000-05-22,2000,5
DC,Sega,Bust-A-Move 4,79,2000-05-31,2000,5
PS,Sony,Vagrant Story,92,2000-05-15,2000,5
PC,PC,Microsoft Train Simulator,84,2001-05-31,2001,5
PC,PC,Myst III: Exile,83,2001-05-08,2001,5
PC,PC,Echelon,70,2001-05-16,2001,5
PC,PC,Off-Road Redneck Racing,65,2001-05-02,2001,5
PC,PC,Star Trek: Voyager Elite Force Expansion Pack,62,2001-05-09,2001,5
PC,PC,Disney's Atlantis: The Lost Empire - Trial By Fire,50,2001-05-17,2001,5
PC,PC,Pearl Harbor: Defend the Fleet,48,2001-05-15,2001,5
PC,PC,B-17 Gunner: Air War Over Germany,46,2001-05-20,2001,5
PS2,Sony,Red Faction,88,2001-05-21,2001,5
PS2,Sony,Dark Cloud,80,2001-05-28,2001,5
PS2,Sony,Crazy Taxi,80,2001-05-14,2001,5
PS2,Sony,Cool Boarders 2001,78,2001-05-21,2001,5
PS2,Sony,MTV Music Generator 2,77,2001-05-19,2001,5
PS2,Sony,Tokyo Xtreme Racer Zero,76,2001-05-28,2001,5
PS2,Sony,Gauntlet: Dark Legacy,73,2001-05-01,2001,5
PS2,Sony,CART Fury Championship Racing,58,2001-05-25,2001,5
GBA,Nintendo,Tony Hawk's Pro Skater 2,95,2001-05-30,2001,5
GBA,Nintendo,Pinobee: Wings of Adventure,61,2001-05-30,2001,5
GBA,Nintendo,Ready 2 Rumble Boxing: Round 2,57,2001-05-30,2001,5
GBA,Nintendo,Iridion 3D,53,2001-05-29,2001,5
N64,Nintendo,Mario Party 3,74,2001-05-06,2001,5
DC,Sega,Crazy Taxi 2,82,2001-05-28,2001,5
DC,Sega,Project Justice,80,2001-05-16,2001,5
DC,Sega,Giga Wing 2,70,2001-05-16,2001,5
DC,Sega,Confidential Mission,70,2001-05-14,2001,5
DC,Sega,18 Wheeler: American Pro Trucker,67,2001-05-22,2001,5
PS,Sony,Dance Dance Revolution,90,2001-05-09,2001,5
PS,Sony,Mat Hoffman's Pro BMX,80,2001-05-14,2001,5
PS,Sony,Dave Mirra Freestyle BMX: Maximum Remix,67,2001-05-21,2001,5
PS,Sony,World's Scariest Police Chases,54,2001-05-21,2001,5
PC,PC,Grand Theft Auto III,93,2002-05-20,2002,5
PC,PC,The Elder Scrolls III: Morrowind,89,2002-05-01,2002,5
PC,PC,Soldier of Fortune II: Double Helix,80,2002-05-20,2002,5
PC,PC,Duke Nukem: Manhattan Project,78,2002-05-14,2002,5
PC,PC,The Sum of All Fears,72,2002-05-28,2002,5
PC,PC,Star Wars Galactic Battlegrounds: Clone Campaigns,71,2002-05-14,2002,5
PC,PC,Zoo Tycoon: Dinosaur Digs,67,2002-05-19,2002,5
PC,PC,Pac-Man All-Stars,53,2002-05-14,2002,5
PC,PC,Operation Blockade,49,2002-05-13,2002,5
PS2,Sony,Medal of Honor Frontline,88,2002-05-28,2002,5
PS2,Sony,Aggressive Inline,85,2002-05-28,2002,5
PS2,Sony,Dropship: United Peace Force,78,2002-05-29,2002,5
PS2,Sony,Headhunter,74,2002-05-09,2002,5
PS2,Sony,Way of the Samurai,74,2002-05-31,2002,5
PS2,Sony,Test Drive,73,2002-05-27,2002,5
PS2,Sony,Scooby-Doo! Night of 100 Frights,69,2002-05-20,2002,5
PS2,Sony,Britney's Dance Beat,63,2002-05-08,2002,5
PS2,Sony,Looney Tunes: Space Race,62,2002-05-27,2002,5
PS2,Sony,Lethal Skies Elite Pilot: Team SW,59,2002-05-31,2002,5
XBOX,Microsoft,World Series Baseball,85,2002-05-19,2002,5
XBOX,Microsoft,MotoGP,84,2002-05-19,2002,5
XBOX,Microsoft,Hunter: The Reckoning,79,2002-05-21,2002,5
XBOX,Microsoft,Star Wars: Jedi Starfighter,78,2002-05-13,2002,5
XBOX,Microsoft,Test Drive,71,2002-05-27,2002,5
XBOX,Microsoft,Legends of Wrestling,65,2002-05-27,2002,5
XBOX,Microsoft,Smashing Drive,42,2002-05-13,2002,5
GBA,Nintendo,Tactics Ogre: The Knight of Lodis,88,2002-05-11,2002,5
GBA,Nintendo,Bomberman Max 2: Red Advance,75,2002-05-30,2002,5
GBA,Nintendo,Bomberman Max 2: Blue Advance,75,2002-05-30,2002,5
GBA,Nintendo,Aero the Acro-bat,71,2002-05-14,2002,5
GBA,Nintendo,ZooCube,71,2002-05-14,2002,5
GBA,Nintendo,WTA Tour Tennis,66,2002-05-31,2002,5
GBA,Nintendo,Spy Hunter,64,2002-05-19,2002,5
GBA,Nintendo,Punch King,58,2002-05-15,2002,5
GBA,Nintendo,Frogger Advance: The Great Quest,55,2002-05-26,2002,5
GBA,Nintendo,Dragon Ball Z: The Legacy of Goku,53,2002-05-14,2002,5
GBA,Nintendo,Earthworm Jim 2,45,2002-05-31,2002,5
GBA,Nintendo,Star Wars Episode II: Attack of the Clones,38,2002-05-30,2002,5
GC,Nintendo,Lost Kingdoms,72,2002-05-27,2002,5
GC,Nintendo,ZooCube,67,2002-05-05,2002,5
GC,Nintendo,Virtua Striker 2002,58,2002-05-20,2002,5
GC,Nintendo,Legends of Wrestling,50,2002-05-27,2002,5
PC,PC,Grand Theft Auto: Vice City,94,2003-05-12,2003,5
PC,PC,Rise of Nations,89,2003-05-20,2003,5
PC,PC,Medieval: Total War - Viking Invasion,84,2003-05-07,2003,5
PC,PC,PlanetSide,81,2003-05-20,2003,5
PC,PC,The Sims: Superstar,79,2003-05-12,2003,5
PC,PC,Day of Defeat,79,2003-05-06,2003,5
PC,PC,Blitzkrieg,74,2003-05-12,2003,5
PC,PC,Hulk,74,2003-05-27,2003,5
PC,PC,EVE Online,69,2003-05-06,2003,5
PC,PC,Enter the Matrix,58,2003-05-14,2003,5
PC,PC,RollerCoaster Tycoon 2: Wacky Worlds,49,2003-05-08,2003,5
PS2,Sony,Chessmaster,79,2003-05-28,2003,5
PS2,Sony,.hack//Mutation Part 2,76,2003-05-06,2003,5
PS2,Sony,G1 Jockey 3,71,2003-05-28,2003,5
PS2,Sony,Hulk,71,2003-05-27,2003,5
PS2,Sony,IndyCar Series,69,2003-05-21,2003,5
PS2,Sony,Return to Castle Wolfenstein: Operation Resurrection,66,2003-05-30,2003,5
PS2,Sony,Disney/Pixar Finding Nemo,63,2003-05-09,2003,5
PS2,Sony,Enter the Matrix,62,2003-05-14,2003,5
PS2,Sony,Speed Kings,61,2003-05-28,2003,5
PS2,Sony,Evil Dead: A Fistful of Boomstick,55,2003-05-20,2003,5
XBOX,Microsoft,Burnout 2: Point of Impact,88,2003-05-01,2003,5
XBOX,Microsoft,MotoGP 2,87,2003-05-21,2003,5
XBOX,Microsoft,Return to Castle Wolfenstein: Tides of War,84,2003-05-06,2003,5
XBOX,Microsoft,Brute Force,77,2003-05-27,2003,5
XBOX,Microsoft,Hulk,69,2003-05-27,2003,5
XBOX,Microsoft,Enter the Matrix,65,2003-05-14,2003,5
XBOX,Microsoft,Finding Nemo,63,2003-05-09,2003,5
XBOX,Microsoft,Bloody Roar Extreme,61,2003-05-27,2003,5
XBOX,Microsoft,Inside Pitch 2003,58,2003-05-20,2003,5
XBOX,Microsoft,Stake: Fortune Fighters,26,2003-05-06,2003,5
GBA,Nintendo,Castlevania: Aria of Sorrow,91,2003-05-06,2003,5
GBA,Nintendo,"WarioWare, Inc.: Mega Microgame$!",89,2003-05-21,2003,5
GBA,Nintendo,Iridion II,78,2003-05-29,2003,5
GBA,Nintendo,Lufia: The Ruins of Lore,76,2003-05-06,2003,5
GBA,Nintendo,Sega Arcade Gallery,70,2003-05-21,2003,5
GBA,Nintendo,The Incredible Hulk 2003,57,2003-05-27,2003,5
GC,Nintendo,Hulk,71,2003-05-27,2003,5
GC,Nintendo,Lost Kingdoms II,68,2003-05-21,2003,5
